"No.","Time","Source","Destination","Protocol","Length","Info"
"2178","1158.397934848","192.168.56.101","192.168.56.106","TCP","74","8009  >  50662 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200525 TSecr=1004440297 WS=64"
"2179","1158.397945365","192.168.56.106","192.168.56.101","TCP","66","50662  >  8009 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440297 TSecr=200525"
"2180","1158.399289849","192.168.56.106","192.168.56.101","TCP","66","46354  >  5900 [FIN, ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=1004440298 TSecr=200524"
"2181","1158.399371959","192.168.56.106","192.168.56.101","TCP","74","55020  >  8180 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004440298 TSecr=0 WS=128"
"2182","1158.399573889","192.168.56.101","192.168.56.106","TCP","74","8180  >  55020 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200525 TSecr=1004440298 WS=64"
"2183","1158.399602274","192.168.56.106","192.168.56.101","TCP","66","55020  >  8180 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004440298 TSecr=200525"
"2184","1158.399744749","192.168.56.101","192.168.56.106","TCP","66","5900  >  46354 [FIN, ACK] Seq=13 Ack=2 Win=5824 Len=0 TSval=200525 TSecr=1004440298"
"2185","1158.399755538","192.168.56.106","192.168.56.101","TCP","66","46354  >  5900 [ACK] Seq=2 Ack=14 Win=64256 Len=0 TSval=1004440299 TSecr=200525"
"2186","1158.407856380","192.168.56.101","192.168.56.106","TCP","66","2121  >  43516 [ACK] Seq=60 Ack=2 Win=5824 Len=0 TSval=200526 TSecr=1004440297"
"2187","1158.434916403","192.168.56.101","192.168.56.106","TCP","66","2121  >  43516 [FIN, ACK] Seq=60 Ack=2 Win=5824 Len=0 TSval=200528 TSecr=1004440297"
"2188","1158.434939957","192.168.56.106","192.168.56.101","TCP","66","43516  >  2121 [ACK] Seq=2 Ack=61 Win=64256 Len=0 TSval=1004440334 TSecr=200528"
"2189","1158.442239093","192.168.56.101","192.168.56.106","SSH","104","Server: Protocol (SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1)"
"2190","1158.442273188","192.168.56.106","192.168.56.101","TCP","66","52958  >  22 [ACK] Seq=1 Ack=39 Win=64256 Len=0 TSval=1004440341 TSecr=200529"
"2191","1158.443491013","192.168.56.106","192.168.56.101","TCP","66","52958  >  22 [FIN, ACK] Seq=1 Ack=39 Win=64256 Len=0 TSval=1004440342 TSecr=200529"
"2192","1158.443966189","192.168.56.101","192.168.56.106","TCP","66","22  >  52958 [FIN, ACK] Seq=39 Ack=2 Win=5824 Len=0 TSval=200529 TSecr=1004440342"
"2193","1158.443979457","192.168.56.106","192.168.56.101","TCP","66","52958  >  22 [ACK] Seq=2 Ack=40 Win=64256 Len=0 TSval=1004440343 TSecr=200529"
"2194","1158.464601203","192.168.56.101","192.168.56.106","TELNET","78","Telnet Data ..."
"2195","1158.464634061","192.168.56.106","192.168.56.101","TCP","66","55630  >  23 [ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=1004440363 TSecr=200531"
"2196","1158.465688141","192.168.56.106","192.168.56.101","TCP","66","55630  >  23 [FIN, ACK] Seq=1 Ack=13 Win=64256 Len=0 TSval=1004440365 TSecr=200531"
"2197","1158.466003120","192.168.56.101","192.168.56.106","TCP","66","23  >  55630 [FIN, ACK] Seq=13 Ack=2 Win=5824 Len=0 TSval=200531 TSecr=1004440365"
"2198","1158.466016117","192.168.56.106","192.168.56.101","TCP","66","55630  >  23 [ACK] Seq=2 Ack=14 Win=64256 Len=0 TSval=1004440365 TSecr=200531"
"2199","1158.479133220","192.168.56.101","192.168.56.106","RSH","117","Server -> Client Data"
"2200","1158.479164992","192.168.56.106","192.168.56.101","TCP","66","54896  >  514 [ACK] Seq=1 Ack=52 Win=64256 Len=0 TSval=1004440378 TSecr=200533"
"2201","1158.479210759","192.168.56.101","192.168.56.106","TCP","66","514  >  54896 [FIN, ACK] Seq=52 Ack=1 Win=5824 Len=0 TSval=200533 TSecr=1004440287"
"2202","1158.480347716","192.168.56.106","192.168.56.101","TCP","66","54896  >  514 [FIN, ACK] Seq=1 Ack=53 Win=64256 Len=0 TSval=1004440379 TSecr=200533"
"2203","1158.480527550","192.168.56.101","192.168.56.106","TCP","66","514  >  54896 [ACK] Seq=53 Ack=2 Win=5824 Len=0 TSval=200533 TSecr=1004440379"
"2204","1158.484107427","192.168.56.101","192.168.56.106","FTP","86","Response: 220 (vsFTPd 2.3.4)"
"2205","1158.484136602","192.168.56.106","192.168.56.101","TCP","66","35354  >  21 [ACK] Seq=1 Ack=21 Win=64256 Len=0 TSval=1004440383 TSecr=200533"
"2206","1158.484457744","192.168.56.106","192.168.56.101","TCP","66","35354  >  21 [FIN, ACK] Seq=1 Ack=21 Win=64256 Len=0 TSval=1004440383 TSecr=200533"
"2207","1158.484935423","192.168.56.101","192.168.56.106","FTP","76","Response: 500 OOPS: "
"2208","1158.484954424","192.168.56.106","192.168.56.101","TCP","54","35354  >  21 [RST] Seq=2 Win=0 Len=0"
"2209","1158.484983555","192.168.56.101","192.168.56.106","FTP","96","Response: vsf_sysutil_recv_peek: no data"
"2210","1158.484991934","192.168.56.106","192.168.56.101","TCP","54","35354  >  21 [RST] Seq=2 Win=0 Len=0"
"2211","1158.498547697","192.168.56.101","192.168.56.106","EXEC","82","Server -> Client Data"
"2212","1158.498581783","192.168.56.106","192.168.56.101","TCP","66","44144  >  512 [ACK] Seq=1 Ack=17 Win=64256 Len=0 TSval=1004440397 TSecr=200535"
"2213","1158.498629213","192.168.56.101","192.168.56.106","TCP","66","512  >  44144 [FIN, ACK] Seq=17 Ack=1 Win=5824 Len=0 TSval=200535 TSecr=1004440287"
"2214","1158.498862247","192.168.56.106","192.168.56.101","TCP","66","44144  >  512 [FIN, ACK] Seq=1 Ack=18 Win=64256 Len=0 TSval=1004440398 TSecr=200535"
"2215","1158.499083917","192.168.56.101","192.168.56.106","TCP","66","512  >  44144 [ACK] Seq=18 Ack=2 Win=5824 Len=0 TSval=200535 TSecr=1004440398"
"2216","1158.553041334","192.168.56.101","192.168.56.106","SMTP","121","S: 220 metasploitable.localdomain ESMTP Postfix (Ubuntu)"
"2217","1158.553072933","192.168.56.106","192.168.56.101","TCP","66","35100  >  25 [ACK] Seq=1 Ack=56 Win=64256 Len=0 TSval=1004440452 TSecr=200540"
"2218","1158.553586637","192.168.56.101","192.168.56.106","TCP","89","1524  >  54222 [PSH, ACK] Seq=1 Ack=1 Win=5824 Len=23 TSval=200540 TSecr=1004440287"
"2219","1158.553597517","192.168.56.106","192.168.56.101","TCP","66","54222  >  1524 [ACK] Seq=1 Ack=24 Win=64256 Len=0 TSval=1004440452 TSecr=200540"
"2220","1158.554607309","192.168.56.106","192.168.56.101","TCP","66","35100  >  25 [FIN, ACK] Seq=1 Ack=56 Win=64256 Len=0 TSval=1004440453 TSecr=200540"
"2221","1158.554997073","192.168.56.101","192.168.56.106","TCP","66","25  >  35100 [FIN, ACK] Seq=56 Ack=2 Win=5824 Len=0 TSval=200540 TSecr=1004440453"
"2222","1158.555009349","192.168.56.106","192.168.56.101","TCP","66","35100  >  25 [ACK] Seq=2 Ack=57 Win=64256 Len=0 TSval=1004440454 TSecr=200540"
"2223","1158.555422412","192.168.56.106","192.168.56.101","TCP","66","54222  >  1524 [FIN, ACK] Seq=1 Ack=24 Win=64256 Len=0 TSval=1004440454 TSecr=200540"
"2224","1158.555700414","192.168.56.101","192.168.56.106","TCP","71","1524  >  54222 [PSH, ACK] Seq=24 Ack=2 Win=5824 Len=5 TSval=200540 TSecr=1004440454"
"2225","1158.555715607","192.168.56.106","192.168.56.101","TCP","54","54222  >  1524 [RST] Seq=2 Win=0 Len=0"
"2226","1159.388617623","192.168.56.101","192.168.56.106","IRC","240","Response (NOTICE) (NOTICE)"
"2227","1159.388686422","192.168.56.106","192.168.56.101","TCP","66","41992  >  6667 [ACK] Seq=1 Ack=175 Win=64128 Len=0 TSval=1004441288 TSecr=200624"
"2228","1159.392406548","192.168.56.106","192.168.56.101","TCP","66","41992  >  6667 [FIN, ACK] Seq=1 Ack=175 Win=64128 Len=0 TSval=1004441291 TSecr=200624"
"2229","1159.398925771","192.168.56.101","192.168.56.106","TCP","66","6667  >  41992 [ACK] Seq=175 Ack=2 Win=5824 Len=0 TSval=200625 TSecr=1004441291"
"2230","1161.390019130","192.168.56.101","192.168.56.106","TCP","74","[TCP Retransmission] 80  >  34400 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=200824 TSecr=1004440287 WS=64"
"2231","1161.390053444","192.168.56.106","192.168.56.101","TCP","66","[TCP Dup ACK 2133#1] 34400  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004443289 TSecr=200523"
"2232","1164.389269100","192.168.56.106","192.168.56.101","DNS","98","Standard query 0x0006 TXT version.bind"
"2233","1164.389371982","192.168.56.106","192.168.56.101","HTTP","84","GET / HTTP/1.0 "
"2234","1164.389445243","192.168.56.106","192.168.56.101","Portmap","110","V104316 proc-0 Call (Reply In 2249)"
"2235","1164.389519079","192.168.56.106","192.168.56.101","NBSS","84","NBSS Continuation Message"
"2236","1164.389591541","192.168.56.106","192.168.56.101","SMB","234","Negotiate Protocol Request"
"2237","1164.389614675","192.168.56.101","192.168.56.106","TCP","66","53  >  35678 [ACK] Seq=1 Ack=33 Win=5824 Len=0 TSval=201124 TSecr=1004446288"
"2238","1164.389658094","192.168.56.106","192.168.56.101","Rlogin","98","Start Handshake"
"2239","1164.389724650","192.168.56.106","192.168.56.101","RMI","73","JRMI, Version: 2, StreamProtocol"
"2240","1164.389795120","192.168.56.106","192.168.56.101","Portmap","110","V104316 proc-0 Call (Reply In 2261)"
"2241","1164.389860623","192.168.56.106","192.168.56.101","TCP","70","54786  >  5432 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=4 TSval=1004446289 TSecr=200524 [TCP segment of a reassembled PDU]"
"2242","1164.389873449","192.168.56.101","192.168.56.106","TCP","66","80  >  34400 [ACK] Seq=1 Ack=19 Win=5824 Len=0 TSval=201124 TSecr=1004446288"
"2243","1164.389889794","192.168.56.101","192.168.56.106","TCP","66","111  >  41626 [ACK] Seq=1 Ack=45 Win=5824 Len=0 TSval=201124 TSecr=1004446288"
"2244","1164.389897831","192.168.56.101","192.168.56.106","TCP","66","139  >  48638 [ACK] Seq=1 Ack=19 Win=5824 Len=0 TSval=201124 TSecr=1004446288"
"2245","1164.389922886","192.168.56.106","192.168.56.101","TCP","88","51950  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=22 TSval=1004446289 TSecr=200524 [TCP segment of a reassembled PDU]"
"2246","1164.390154546","192.168.56.101","192.168.56.106","TCP","66","445  >  44256 [ACK] Seq=1 Ack=169 Win=6912 Len=0 TSval=201124 TSecr=1004446288"
"2247","1164.390162133","192.168.56.101","192.168.56.106","TCP","66","2049  >  59086 [ACK] Seq=1 Ack=45 Win=5824 Len=0 TSval=201124 TSecr=1004446289"
"2248","1164.390169006","192.168.56.101","192.168.56.106","TCP","66","6000  >  51950 [ACK] Seq=1 Ack=23 Win=5824 Len=0 TSval=201124 TSecr=1004446289"
"2249","1164.390636589","192.168.56.101","192.168.56.106","Portmap","102","V104316 proc-0 Reply (Call In 2234)"
"2250","1164.390649912","192.168.56.106","192.168.56.101","TCP","66","41626  >  111 [ACK] Seq=45 Ack=37 Win=64256 Len=0 TSval=1004446290 TSecr=201124"
"2251","1164.390794083","192.168.56.106","192.168.56.101","TCP","66","41626  >  111 [FIN, ACK] Seq=45 Ack=37 Win=64256 Len=0 TSval=1004446290 TSecr=201124"
"2252","1164.391245228","192.168.56.101","192.168.56.106","TCP","66","513  >  35548 [ACK] Seq=1 Ack=33 Win=5824 Len=0 TSval=201124 TSecr=1004446289"
"2253","1164.391980013","192.168.56.101","192.168.56.106","Rlogin","67","Data: \\001"
"2254","1164.391986709","192.168.56.106","192.168.56.101","TCP","66","35548  >  513 [ACK] Seq=33 Ack=2 Win=64256 Len=0 TSval=1004446291 TSecr=201124"
"2255","1164.392118663","192.168.56.101","192.168.56.106","Rlogin","95","Data: rlogind: Permission denied.\\r\\n"
"2256","1164.392125184","192.168.56.106","192.168.56.101","TCP","66","35548  >  513 [ACK] Seq=33 Ack=31 Win=64256 Len=0 TSval=1004446291 TSecr=201124"
"2257","1164.392388949","192.168.56.101","192.168.56.106","TCP","66","513  >  35548 [RST, ACK] Seq=31 Ack=33 Win=5824 Len=0 TSval=201124 TSecr=1004446291"
"2258","1164.392487678","192.168.56.101","192.168.56.106","TCP","66","1099  >  44162 [ACK] Seq=1 Ack=8 Win=5824 Len=0 TSval=201124 TSecr=1004446289"
"2259","1164.392587734","192.168.56.101","192.168.56.106","RMI","82","JRMI, ProtocolAck"
"2260","1164.392594547","192.168.56.106","192.168.56.101","TCP","66","44162  >  1099 [ACK] Seq=8 Ack=17 Win=64256 Len=0 TSval=1004446291 TSecr=201124"
"2261","1164.392724922","192.168.56.101","192.168.56.106","Portmap","94","V104316 proc-0 Reply (Call In 2240)"
"2262","1164.392731048","192.168.56.106","192.168.56.101","TCP","66","59086  >  2049 [ACK] Seq=45 Ack=29 Win=64256 Len=0 TSval=1004446292 TSecr=201124"
"2263","1164.392903069","192.168.56.101","192.168.56.106","TCP","66","5432  >  54786 [ACK] Seq=1 Ack=5 Win=5824 Len=0 TSval=201124 TSecr=1004446289"
"2264","1164.393573457","192.168.56.106","192.168.56.101","TCP","66","44162  >  1099 [FIN, ACK] Seq=8 Ack=17 Win=64256 Len=0 TSval=1004446292 TSecr=201124"
"2265","1164.393645483","192.168.56.106","192.168.56.101","TCP","66","59086  >  2049 [FIN, ACK] Seq=45 Ack=29 Win=64256 Len=0 TSval=1004446293 TSecr=201124"
"2266","1164.393675936","192.168.56.101","192.168.56.106","TCP","66","5432  >  54786 [FIN, ACK] Seq=1 Ack=5 Win=5824 Len=0 TSval=201124 TSecr=1004446289"
"2267","1164.393739312","192.168.56.106","192.168.56.101","TCP","66","54786  >  5432 [FIN, ACK] Seq=5 Ack=2 Win=64256 Len=0 TSval=1004446293 TSecr=201124"
"2268","1164.393797654","192.168.56.106","192.168.56.101","TCP","74","54798  >  5432 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004446293 TSecr=0 WS=128"
"2269","1164.393905497","192.168.56.101","192.168.56.106","TCP","66","6000  >  51950 [FIN, ACK] Seq=1 Ack=23 Win=5824 Len=0 TSval=201124 TSecr=1004446289"
"2270","1164.393970463","192.168.56.106","192.168.56.101","TCP","66","51950  >  6000 [FIN, ACK] Seq=23 Ack=2 Win=64256 Len=0 TSval=1004446293 TSecr=201124"
"2271","1164.394016748","192.168.56.106","192.168.56.101","TCP","74","51960  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004446293 TSecr=0 WS=128"
"2272","1164.394033160","192.168.56.101","192.168.56.106","TCP","66","5432  >  54786 [ACK] Seq=2 Ack=6 Win=5824 Len=0 TSval=201124 TSecr=1004446293"
"2273","1164.394162083","192.168.56.101","192.168.56.106","TCP","74","5432  >  54798 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=201124 TSecr=1004446293 WS=64"
"2274","1164.394182924","192.168.56.106","192.168.56.101","TCP","66","54798  >  5432 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004446293 TSecr=201124"
"2275","1164.394207542","192.168.56.101","192.168.56.106","TCP","74","6000  >  51960 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=201124 TSecr=1004446293 WS=64"
"2276","1164.394216452","192.168.56.106","192.168.56.101","TCP","66","51960  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004446293 TSecr=201124"
"2277","1164.394239121","192.168.56.106","192.168.56.101","TCP","84","54798  >  5432 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=18 TSval=1004446293 TSecr=201124 [TCP segment of a reassembled PDU]"
"2278","1164.394263272","192.168.56.101","192.168.56.106","TCP","66","6000  >  51950 [ACK] Seq=2 Ack=24 Win=5824 Len=0 TSval=201124 TSecr=1004446293"
"2279","1164.394266082","192.168.56.106","192.168.56.101","X11","78","Initial connection request"
"2280","1164.394386500","192.168.56.101","192.168.56.106","TCP","66","5432  >  54798 [ACK] Seq=1 Ack=19 Win=5824 Len=0 TSval=201124 TSecr=1004446293"
"2281","1164.394392743","192.168.56.101","192.168.56.106","TCP","66","6000  >  51960 [ACK] Seq=1 Ack=13 Win=5824 Len=0 TSval=201124 TSecr=1004446293"
"2282","1164.394595034","192.168.56.101","192.168.56.106","X11","122","Initial connection reply"
"2283","1164.394601737","192.168.56.106","192.168.56.101","TCP","66","51960  >  6000 [ACK] Seq=13 Ack=57 Win=64256 Len=0 TSval=1004446293 TSecr=201124"
"2284","1164.394743555","192.168.56.106","192.168.56.101","TCP","66","51960  >  6000 [FIN, ACK] Seq=13 Ack=57 Win=64256 Len=0 TSval=1004446294 TSecr=201124"
"2285","1164.394768000","192.168.56.101","192.168.56.106","TCP","66","6000  >  51960 [FIN, ACK] Seq=57 Ack=13 Win=5824 Len=0 TSval=201124 TSecr=1004446293"
"2286","1164.394777475","192.168.56.106","192.168.56.101","TCP","66","51960  >  6000 [ACK] Seq=14 Ack=58 Win=64256 Len=0 TSval=1004446294 TSecr=201124"
"2287","1164.394915668","192.168.56.101","192.168.56.106","TCP","66","6000  >  51960 [ACK] Seq=58 Ack=14 Win=5824 Len=0 TSval=201124 TSecr=1004446294"
"2288","1164.395360956","192.168.56.101","192.168.56.106","TCP","66","2049  >  59086 [FIN, ACK] Seq=29 Ack=46 Win=5824 Len=0 TSval=201124 TSecr=1004446293"
"2289","1164.395370262","192.168.56.106","192.168.56.101","TCP","66","59086  >  2049 [ACK] Seq=46 Ack=30 Win=64256 Len=0 TSval=1004446294 TSecr=201124"
"2290","1164.395691720","192.168.56.101","192.168.56.106","TCP","66","111  >  41626 [FIN, ACK] Seq=37 Ack=46 Win=5824 Len=0 TSval=201124 TSecr=1004446290"
"2291","1164.395700327","192.168.56.106","192.168.56.101","TCP","66","41626  >  111 [ACK] Seq=46 Ack=38 Win=64256 Len=0 TSval=1004446295 TSecr=201124"
"2292","1164.399440860","192.168.56.106","192.168.56.101","TCP","84","50662  >  8009 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=18 TSval=1004446298 TSecr=200525 [TCP segment of a reassembled PDU]"
"2293","1164.399661045","192.168.56.106","192.168.56.101","TCP","70","55020  >  8180 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=4 TSval=1004446299 TSecr=200525"
"2294","1164.399845295","192.168.56.101","192.168.56.106","TCP","66","8180  >  55020 [ACK] Seq=1 Ack=5 Win=5824 Len=0 TSval=201125 TSecr=1004446299"
"2295","1164.400018187","192.168.56.101","192.168.56.106","TCP","66","8009  >  50662 [ACK] Seq=1 Ack=19 Win=5824 Len=0 TSval=201125 TSecr=1004446298"
"2296","1164.408455917","192.168.56.101","192.168.56.106","TCP","66","8009  >  50662 [FIN, ACK] Seq=1 Ack=19 Win=5824 Len=0 TSval=201125 TSecr=1004446298"
"2297","1164.408550419","192.168.56.106","192.168.56.101","TCP","66","50662  >  8009 [FIN, ACK] Seq=19 Ack=2 Win=64256 Len=0 TSval=1004446307 TSecr=201125"
"2298","1164.408656559","192.168.56.106","192.168.56.101","TCP","74","50670  >  8009 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004446308 TSecr=0 WS=128"
"2299","1164.408764794","192.168.56.101","192.168.56.106","TCP","66","8009  >  50662 [ACK] Seq=2 Ack=20 Win=5824 Len=0 TSval=201125 TSecr=1004446307"
"2300","1164.408782491","192.168.56.101","192.168.56.106","TCP","74","8009  >  50670 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=201125 TSecr=1004446308 WS=64"
"2301","1164.408820389","192.168.56.106","192.168.56.101","TCP","66","50670  >  8009 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004446308 TSecr=201125"
"2302","1164.408912905","192.168.56.106","192.168.56.101","AJP13","154","AJP13 Error?"
"2303","1164.409094744","192.168.56.101","192.168.56.106","TCP","66","8009  >  50670 [ACK] Seq=1 Ack=89 Win=5824 Len=0 TSval=201126 TSecr=1004446308"
"2304","1164.414017133","192.168.56.101","192.168.56.106","TCP","66","8009  >  50670 [FIN, ACK] Seq=1 Ack=89 Win=5824 Len=0 TSval=201126 TSecr=1004446308"
"2305","1164.414119286","192.168.56.106","192.168.56.101","TCP","66","50670  >  8009 [FIN, ACK] Seq=89 Ack=2 Win=64256 Len=0 TSval=1004446313 TSecr=201126"
"2306","1164.414198551","192.168.56.106","192.168.56.101","TCP","74","50672  >  8009 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004446313 TSecr=0 WS=128"
"2307","1164.414404926","192.168.56.101","192.168.56.106","TCP","66","8009  >  50670 [ACK] Seq=2 Ack=90 Win=5824 Len=0 TSval=201126 TSecr=1004446313"
"2308","1164.414418463","192.168.56.101","192.168.56.106","TCP","74","8009  >  50672 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=201126 TSecr=1004446313 WS=64"
"2309","1164.414448710","192.168.56.106","192.168.56.101","TCP","66","50672  >  8009 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004446313 TSecr=201126"
"2310","1164.414513440","192.168.56.106","192.168.56.101","TCP","226","50672  >  8009 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=160 TSval=1004446313 TSecr=201126 [TCP segment of a reassembled PDU]"
"2311","1164.414593962","192.168.56.101","192.168.56.106","TCP","66","8009  >  50672 [ACK] Seq=1 Ack=161 Win=6912 Len=0 TSval=201126 TSecr=1004446313"
"2312","1164.424954011","192.168.56.101","192.168.56.106","TCP","66","5432  >  54798 [FIN, ACK] Seq=1 Ack=19 Win=5824 Len=0 TSval=201127 TSecr=1004446293"
"2313","1164.425051908","192.168.56.106","192.168.56.101","TCP","66","54798  >  5432 [ACK] Seq=19 Ack=2 Win=64256 Len=0 TSval=1004446324 TSecr=201127"
"2314","1164.425158973","192.168.56.106","192.168.56.101","TCP","66","54798  >  5432 [FIN, ACK] Seq=19 Ack=2 Win=64256 Len=0 TSval=1004446324 TSecr=201127"
"2315","1164.425225599","192.168.56.106","192.168.56.101","TCP","74","54806  >  5432 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004446324 TSecr=0 WS=128"
"2316","1164.425431302","192.168.56.101","192.168.56.106","TCP","66","5432  >  54798 [ACK] Seq=2 Ack=20 Win=5824 Len=0 TSval=201127 TSecr=1004446324"
"2317","1164.425442554","192.168.56.101","192.168.56.106","TCP","74","5432  >  54806 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=201127 TSecr=1004446324 WS=64"
"2318","1164.425455851","192.168.56.106","192.168.56.101","TCP","66","54806  >  5432 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004446324 TSecr=201127"
"2319","1164.425526497","192.168.56.106","192.168.56.101","PGSQL","234",">"
"2320","1164.425663116","192.168.56.101","192.168.56.106","TCP","66","5432  >  54806 [ACK] Seq=1 Ack=169 Win=6912 Len=0 TSval=201127 TSecr=1004446324"
"2321","1164.429156711","192.168.56.101","192.168.56.106","SMB","167","Negotiate Protocol Response"
"2322","1164.429169384","192.168.56.106","192.168.56.101","TCP","66","44256  >  445 [ACK] Seq=169 Ack=102 Win=64256 Len=0 TSval=1004446328 TSecr=201127"
"2323","1164.429211129","192.168.56.101","192.168.56.106","TCP","66","1099  >  44162 [ACK] Seq=17 Ack=9 Win=5824 Len=0 TSval=201128 TSecr=1004446292"
"2324","1164.429400650","192.168.56.106","192.168.56.101","TCP","66","44256  >  445 [FIN, ACK] Seq=169 Ack=102 Win=64256 Len=0 TSval=1004446328 TSecr=201127"
"2325","1164.430016507","192.168.56.101","192.168.56.106","PGSQL","199","<E"
"2326","1164.430026651","192.168.56.106","192.168.56.101","TCP","66","54806  >  5432 [ACK] Seq=169 Ack=134 Win=64128 Len=0 TSval=1004446329 TSecr=201128"
